order_id,order_date,day_of_week,product_category,occasion_tag,quantity_sold,revenue,order_channel,delivery_flag
ORD-00350,2023-02-20,Monday,roses,corporate,6,99.73,in-store,True
ORD-00351,2023-02-20,Monday,lilies,graduation,6,154.18,in-store,False
ORD-00352,2023-02-20,Monday,orchids,walk-in,5,234.12,in-store,False
ORD-00353,2023-02-20,Monday,tulips,walk-in,3,51.0,in-store,False
ORD-00354,2023-02-20,Monday,ferns,walk-in,3,42.43,in-store,False
ORD-00355,2023-02-20,Monday,sunflowers,hospital,3,40.75,in-store,False
ORD-00356,2023-02-20,Monday,tulips,walk-in,2,29.01,in-store,False
ORD-00357,2023-02-20,Monday,roses,sympathy,3,38.48,in-store,False
ORD-00358,2023-02-21,Tuesday,roses,birthday,5,56.93,online,True
ORD-00359,2023-02-21,Tuesday,orchids,corporate,10,360.52,online,True
ORD-00360,2023-02-21,Tuesday,tulips,walk-in,6,76.32,in-store,False
ORD-00361,2023-02-21,Tuesday,orchids,walk-in,4,119.52,in-store,False
ORD-00362,2023-02-21,Tuesday,orchids,corporate,10,508.64,online,True
ORD-00363,2023-02-22,Wednesday,tulips,walk-in,4,48.56,online,True
ORD-00364,2023-02-22,Wednesday,sunflowers,hospital,2,29.64,in-store,True
ORD-00365,2023-02-23,Thursday,roses,corporate,12,153.72,online,True
ORD-00366,2023-02-23,Thursday,roses,anniversary,2,29.54,in-store,False
ORD-00367,2023-02-23,Thursday,roses,walk-in,2,21.24,in-store,False
ORD-00368,2023-02-23,Thursday,orchids,hospital,5,207.29,in-store,False
ORD-00369,2023-02-23,Thursday,hydrangeas,hospital,1,33.8,in-store,True
ORD-00370,2023-02-24,Friday,lilies,birthday,3,78.42,online,True
ORD-00371,2023-02-24,Friday,lilies,anniversary,3,67.76,online,True
ORD-00372,2023-02-24,Friday,roses,walk-in,2,18.68,in-store,False
ORD-00373,2023-02-24,Friday,hydrangeas,corporate,8,212.77,online,True
ORD-00374,2023-02-24,Friday,hydrangeas,walk-in,3,76.53,in-store,False
ORD-00375,2023-02-25,Saturday,ferns,corporate,10,87.96,in-store,False
ORD-00376,2023-02-25,Saturday,roses,walk-in,3,38.99,in-store,False
ORD-00377,2023-02-25,Saturday,roses,hospital,4,53.02,online,True
ORD-00378,2023-02-25,Saturday,sunflowers,hospital,2,22.73,in-store,False
ORD-00379,2023-02-25,Saturday,roses,hospital,5,53.08,online,True
ORD-00380,2023-02-25,Saturday,peonies,walk-in,3,69.92,in-store,False
ORD-00381,2023-02-25,Saturday,lilies,walk-in,4,71.45,in-store,False
ORD-00382,2023-02-25,Saturday,peonies,walk-in,3,63.54,online,True
ORD-00383,2023-02-25,Saturday,gardenias,wedding,8,130.34,in-store,False
ORD-00384,2023-02-25,Saturday,tulips,walk-in,3,48.88,in-store,False
ORD-00385,2023-02-25,Saturday,sunflowers,graduation,3,37.49,in-store,False
ORD-00386,2023-02-26,Sunday,hydrangeas,walk-in,4,102.62,in-store,False
ORD-00387,2023-02-26,Sunday,sunflowers,birthday,2,32.4,in-store,True
ORD-00388,2023-02-26,Sunday,hydrangeas,birthday,3,98.08,online,True
ORD-00389,2023-02-26,Sunday,ferns,corporate,12,105.38,online,True
ORD-00390,2023-02-26,Sunday,ferns,walk-in,4,37.52,online,True
ORD-00391,2023-02-27,Monday,roses,corporate,20,193.2,online,False
ORD-00392,2023-02-28,Tuesday,lilies,walk-in,3,67.39,in-store,False
ORD-00393,2023-02-28,Tuesday,orchids,hospital,4,138.81,in-store,False
ORD-00394,2023-02-28,Tuesday,lilies,hospital,2,34.38,in-store,False
ORD-00395,2023-02-28,Tuesday,sunflowers,graduation,3,32.13,in-store,False
ORD-00396,2023-02-28,Tuesday,orchids,anniversary,1,45.11,in-store,False
ORD-00397,2023-02-28,Tuesday,peonies,birthday,4,90.49,in-store,False
ORD-00398,2023-02-28,Tuesday,sunflowers,birthday,2,27.09,in-store,True
ORD-00399,2023-02-28,Tuesday,ferns,anniversary,2,26.84,online,True
ORD-00400,2023-02-28,Tuesday,lilies,sympathy,5,73.81,online,True
ORD-00401,2023-02-28,Tuesday,ferns,walk-in,5,46.88,in-store,True
ORD-00402,2023-02-28,Tuesday,gardenias,sympathy,3,44.29,in-store,False
ORD-00403,2023-03-01,Wednesday,hydrangeas,walk-in,5,114.41,in-store,False
ORD-00404,2023-03-01,Wednesday,lilies,birthday,1,16.92,in-store,False
ORD-00405,2023-03-01,Wednesday,hydrangeas,sympathy,5,164.41,online,True
ORD-00406,2023-03-01,Wednesday,roses,sympathy,6,76.32,in-store,False
ORD-00407,2023-03-01,Wednesday,ferns,walk-in,5,46.18,in-store,False
ORD-00408,2023-03-01,Wednesday,gardenias,Mother's Day,6,110.11,online,False
ORD-00409,2023-03-01,Wednesday,ferns,walk-in,2,29.52,in-store,False
ORD-00410,2023-03-01,Wednesday,roses,anniversary,4,61.71,online,True
ORD-00411,2023-03-01,Wednesday,sunflowers,corporate,10,125.46,in-store,False
ORD-00412,2023-03-01,Wednesday,hydrangeas,birthday,3,65.03,in-store,False
ORD-00413,2023-03-02,Thursday,ferns,walk-in,2,18.59,online,False
ORD-00414,2023-03-02,Thursday,roses,walk-in,4,65.4,in-store,False
ORD-00415,2023-03-02,Thursday,roses,graduation,6,68.3,in-store,True
ORD-00416,2023-03-02,Thursday,ferns,walk-in,5,75.8,in-store,False
ORD-00417,2023-03-02,Thursday,sunflowers,corporate,12,138.5,online,True
ORD-00418,2023-03-02,Thursday,orchids,corporate,12,640.51,online,False
ORD-00419,2023-03-03,Friday,sunflowers,graduation,4,67.93,in-store,False
ORD-00420,2023-03-03,Friday,roses,wedding,12,150.39,online,False
ORD-00421,2023-03-03,Friday,orchids,walk-in,4,188.88,in-store,False
ORD-00422,2023-03-03,Friday,hydrangeas,walk-in,2,43.02,in-store,False
ORD-00423,2023-03-03,Friday,peonies,anniversary,3,64.77,in-store,False
ORD-00424,2023-03-03,Friday,lilies,corporate,6,106.42,online,True
ORD-00425,2023-03-03,Friday,sunflowers,graduation,2,25.64,in-store,False
ORD-00426,2023-03-03,Friday,lilies,walk-in,4,71.99,online,True
ORD-00427,2023-03-03,Friday,roses,wedding,5,52.67,in-store,False
ORD-00428,2023-03-03,Friday,hydrangeas,hospital,2,44.37,online,False
ORD-00429,2023-03-03,Friday,tulips,walk-in,3,42.65,in-store,True
ORD-00430,2023-03-04,Saturday,roses,walk-in,2,22.42,in-store,False
ORD-00431,2023-03-04,Saturday,orchids,birthday,1,38.3,online,True
ORD-00432,2023-03-04,Saturday,hydrangeas,birthday,3,69.41,in-store,False
ORD-00433,2023-03-05,Sunday,orchids,corporate,8,357.39,online,True
ORD-00434,2023-03-05,Sunday,gardenias,anniversary,3,58.86,in-store,False
ORD-00435,2023-03-05,Sunday,roses,birthday,6,85.78,online,False
ORD-00436,2023-03-05,Sunday,lilies,corporate,5,103.08,in-store,False
ORD-00437,2023-03-05,Sunday,roses,hospital,3,47.17,online,True
ORD-00438,2023-03-05,Sunday,hydrangeas,anniversary,6,170.66,in-store,False
ORD-00439,2023-03-05,Sunday,hydrangeas,walk-in,3,97.47,in-store,False
ORD-00440,2023-03-06,Monday,tulips,birthday,2,32.67,online,False
ORD-00441,2023-03-06,Monday,lilies,sympathy,2,39.31,in-store,False
ORD-00442,2023-03-07,Tuesday,lilies,birthday,1,16.9,online,True
ORD-00443,2023-03-07,Tuesday,ferns,walk-in,3,30.4,online,False
ORD-00444,2023-03-07,Tuesday,gardenias,walk-in,3,48.64,in-store,True
ORD-00445,2023-03-07,Tuesday,roses,anniversary,6,80.91,in-store,False
ORD-00446,2023-03-07,Tuesday,orchids,corporate,6,292.32,in-store,False
ORD-00447,2023-03-07,Tuesday,peonies,anniversary,2,42.28,in-store,False
ORD-00448,2023-03-07,Tuesday,roses,anniversary,2,32.02,in-store,False
ORD-00449,2023-03-07,Tuesday,gardenias,wedding,6,123.67,in-store,True
ORD-00450,2023-03-07,Tuesday,tulips,walk-in,4,56.15,in-store,False
ORD-00451,2023-03-07,Tuesday,ferns,walk-in,4,49.08,in-store,True
ORD-00452,2023-03-07,Tuesday,sunflowers,sympathy,5,71.87,in-store,False
ORD-00453,2023-03-07,Tuesday,sunflowers,walk-in,5,54.39,in-store,False
ORD-00454,2023-03-07,Tuesday,hydrangeas,walk-in,5,136.95,in-store,False
ORD-00455,2023-03-08,Wednesday,tulips,birthday,2,30.65,online,True
ORD-00456,2023-03-08,Wednesday,peonies,walk-in,4,103.06,in-store,False
ORD-00457,2023-03-08,Wednesday,roses,walk-in,1,16.38,online,True
ORD-00458,2023-03-08,Wednesday,gardenias,corporate,6,96.04,in-store,False
ORD-00459,2023-03-08,Wednesday,lilies,hospital,4,89.6,online,False
ORD-00460,2023-03-08,Wednesday,tulips,walk-in,3,38.15,in-store,True
ORD-00461,2023-03-08,Wednesday,hydrangeas,hospital,3,96.83,online,True
ORD-00462,2023-03-08,Wednesday,gardenias,anniversary,5,71.03,in-store,False
ORD-00463,2023-03-08,Wednesday,sunflowers,hospital,2,27.23,in-store,False
ORD-00464,2023-03-08,Wednesday,hydrangeas,hospital,5,120.49,in-store,False
ORD-00465,2023-03-08,Wednesday,gardenias,birthday,4,78.81,online,True
ORD-00466,2023-03-08,Wednesday,tulips,anniversary,2,26.39,in-store,False
ORD-00467,2023-03-08,Wednesday,lilies,birthday,6,113.63,online,True
ORD-00468,2023-03-09,Thursday,lilies,birthday,2,37.98,in-store,False
ORD-00469,2023-03-09,Thursday,sunflowers,walk-in,3,40.14,in-store,False
ORD-00470,2023-03-09,Thursday,ferns,birthday,3,23.29,in-store,True
ORD-00471,2023-03-09,Thursday,gardenias,walk-in,2,39.8,in-store,False
ORD-00472,2023-03-09,Thursday,roses,birthday,3,37.89,online,True
ORD-00473,2023-03-09,Thursday,sunflowers,walk-in,4,51.85,online,True
ORD-00474,2023-03-09,Thursday,peonies,wedding,6,178.67,online,True
ORD-00475,2023-03-10,Friday,roses,hospital,4,50.57,in-store,False
ORD-00476,2023-03-10,Friday,gardenias,walk-in,2,33.26,online,True
ORD-00477,2023-03-10,Friday,orchids,corporate,10,374.22,online,True
ORD-00478,2023-03-10,Friday,orchids,walk-in,4,148.74,in-store,False
ORD-00479,2023-03-10,Friday,lilies,sympathy,5,87.88,in-store,True
ORD-00480,2023-03-10,Friday,roses,walk-in,2,23.27,in-store,False
ORD-00481,2023-03-10,Friday,roses,walk-in,3,36.67,in-store,True
ORD-00482,2023-03-10,Friday,sunflowers,corporate,12,156.32,online,True
ORD-00483,2023-03-10,Friday,roses,hospital,2,25.01,in-store,False
ORD-00484,2023-03-10,Friday,roses,walk-in,1,12.45,in-store,False
ORD-00485,2023-03-10,Friday,sunflowers,walk-in,1,15.6,in-store,False
ORD-00486,2023-03-10,Friday,lilies,birthday,5,88.97,in-store,False
ORD-00487,2023-03-10,Friday,roses,graduation,3,48.02,online,True
ORD-00488,2023-03-11,Saturday,orchids,walk-in,1,45.52,in-store,False
ORD-00489,2023-03-11,Saturday,orchids,hospital,2,73.07,in-store,False
ORD-00490,2023-03-11,Saturday,ferns,anniversary,2,26.64,in-store,True
ORD-00491,2023-03-11,Saturday,hydrangeas,walk-in,4,121.28,in-store,False
ORD-00492,2023-03-11,Saturday,hydrangeas,Valentine's Day,12,339.87,in-store,False
ORD-00493,2023-03-11,Saturday,tulips,walk-in,4,61.12,in-store,False
ORD-00494,2023-03-11,Saturday,orchids,walk-in,2,100.57,online,True
ORD-00495,2023-03-11,Saturday,hydrangeas,birthday,6,127.51,online,True
ORD-00496,2023-03-11,Saturday,peonies,walk-in,5,120.42,in-store,True
ORD-00497,2023-03-11,Saturday,orchids,birthday,2,77.37,in-store,True
ORD-00498,2023-03-11,Saturday,hydrangeas,sympathy,3,76.48,online,False
ORD-00499,2023-03-11,Saturday,roses,birthday,2,25.77,online,True
ORD-00500,2023-03-11,Saturday,lilies,corporate,5,104.21,online,False
ORD-00501,2023-03-11,Saturday,roses,graduation,3,38.76,in-store,True
ORD-00502,2023-03-11,Saturday,lilies,corporate,5,97.92,in-store,False
ORD-00503,2023-03-11,Saturday,sunflowers,birthday,4,41.87,online,False
ORD-00504,2023-03-11,Saturday,gardenias,sympathy,3,63.08,in-store,False
ORD-00505,2023-03-11,Saturday,lilies,sympathy,6,135.79,in-store,False
ORD-00506,2023-03-12,Sunday,lilies,walk-in,4,66.59,in-store,False
ORD-00507,2023-03-12,Sunday,roses,sympathy,6,97.88,in-store,False
ORD-00508,2023-03-12,Sunday,tulips,graduation,2,30.12,online,True
ORD-00509,2023-03-12,Sunday,gardenias,corporate,12,264.59,online,True
ORD-00510,2023-03-12,Sunday,tulips,walk-in,4,73.71,online,True
ORD-00511,2023-03-12,Sunday,roses,corporate,5,60.31,online,True
ORD-00512,2023-03-12,Sunday,sunflowers,birthday,5,62.67,online,True
ORD-00513,2023-03-12,Sunday,roses,walk-in,4,47.04,in-store,False
ORD-00514,2023-03-12,Sunday,gardenias,walk-in,4,68.76,in-store,False
ORD-00515,2023-03-12,Sunday,gardenias,walk-in,4,87.74,in-store,False
ORD-00516,2023-03-12,Sunday,sunflowers,hospital,2,30.37,in-store,False
ORD-00517,2023-03-13,Monday,roses,graduation,4,38.31,online,True
ORD-00518,2023-03-13,Monday,gardenias,anniversary,6,121.32,online,True
ORD-00519,2023-03-13,Monday,gardenias,sympathy,6,91.77,online,True
ORD-00520,2023-03-13,Monday,peonies,walk-in,3,67.63,in-store,False
ORD-00521,2023-03-13,Monday,tulips,walk-in,4,48.14,in-store,True
ORD-00522,2023-03-13,Monday,gardenias,wedding,10,181.8,online,True
ORD-00523,2023-03-14,Tuesday,hydrangeas,walk-in,2,45.41,in-store,False
ORD-00524,2023-03-14,Tuesday,hydrangeas,walk-in,2,49.23,in-store,False
ORD-00525,2023-03-14,Tuesday,ferns,sympathy,5,67.05,online,True
ORD-00526,2023-03-14,Tuesday,gardenias,wedding,10,224.61,online,False
ORD-00527,2023-03-14,Tuesday,roses,graduation,3,37.99,online,True
ORD-00528,2023-03-14,Tuesday,peonies,hospital,1,25.32,in-store,False
ORD-00529,2023-03-14,Tuesday,ferns,walk-in,3,22.05,in-store,False
ORD-00530,2023-03-14,Tuesday,tulips,anniversary,2,31.7,online,True
ORD-00531,2023-03-14,Tuesday,sunflowers,corporate,12,129.97,online,True
ORD-00532,2023-03-14,Tuesday,sunflowers,walk-in,4,50.87,in-store,False
ORD-00533,2023-03-15,Wednesday,roses,corporate,3,42.41,in-store,False
ORD-00534,2023-03-15,Wednesday,lilies,hospital,4,72.0,in-store,False
ORD-00535,2023-03-15,Wednesday,roses,walk-in,5,61.83,in-store,False
ORD-00536,2023-03-15,Wednesday,lilies,sympathy,3,67.75,online,True
ORD-00537,2023-03-15,Wednesday,sunflowers,corporate,12,168.18,in-store,False
ORD-00538,2023-03-15,Wednesday,lilies,sympathy,1,20.92,online,True
ORD-00539,2023-03-15,Wednesday,ferns,hospital,3,33.62,in-store,True
ORD-00540,2023-03-15,Wednesday,gardenias,walk-in,2,32.75,online,False
ORD-00541,2023-03-16,Thursday,ferns,wedding,8,90.83,online,True
ORD-00542,2023-03-16,Thursday,peonies,hospital,3,59.64,in-store,False
ORD-00543,2023-03-16,Thursday,peonies,wedding,8,185.77,online,True
ORD-00544,2023-03-16,Thursday,hydrangeas,birthday,3,62.79,in-store,False
ORD-00545,2023-03-16,Thursday,gardenias,birthday,2,42.72,in-store,False
ORD-00546,2023-03-16,Thursday,lilies,walk-in,2,44.55,online,True
ORD-00547,2023-03-16,Thursday,lilies,sympathy,5,76.0,in-store,False
ORD-00548,2023-03-16,Thursday,lilies,walk-in,3,67.21,in-store,False
ORD-00549,2023-03-16,Thursday,hydrangeas,Mother's Day,18,436.32,online,True
ORD-00550,2023-03-16,Thursday,peonies,walk-in,3,65.94,in-store,False
ORD-00551,2023-03-17,Friday,lilies,hospital,2,39.79,in-store,False
ORD-00552,2023-03-17,Friday,peonies,corporate,12,266.34,online,True
ORD-00553,2023-03-17,Friday,tulips,walk-in,1,14.32,in-store,False
ORD-00554,2023-03-17,Friday,roses,birthday,6,74.56,in-store,False
ORD-00555,2023-03-17,Friday,hydrangeas,anniversary,3,73.41,in-store,False
ORD-00556,2023-03-17,Friday,peonies,anniversary,3,81.48,in-store,False
ORD-00557,2023-03-18,Saturday,peonies,birthday,4,85.43,in-store,True
ORD-00558,2023-03-18,Saturday,orchids,corporate,6,233.15,online,True
ORD-00559,2023-03-18,Saturday,sunflowers,anniversary,3,36.38,in-store,False
ORD-00560,2023-03-18,Saturday,roses,walk-in,4,45.02,in-store,False
ORD-00561,2023-03-18,Saturday,hydrangeas,walk-in,2,64.42,in-store,True
ORD-00562,2023-03-18,Saturday,lilies,corporate,6,99.12,in-store,False
ORD-00563,2023-03-18,Saturday,gardenias,walk-in,4,86.66,in-store,False
ORD-00564,2023-03-18,Saturday,sunflowers,walk-in,3,38.85,in-store,False
ORD-00565,2023-03-18,Saturday,hydrangeas,walk-in,5,133.03,in-store,True
ORD-00566,2023-03-18,Saturday,lilies,birthday,1,22.28,in-store,False
ORD-00567,2023-03-18,Saturday,lilies,walk-in,5,122.27,in-store,False
ORD-00568,2023-03-19,Sunday,roses,birthday,3,36.2,online,True
ORD-00569,2023-03-19,Sunday,orchids,sympathy,5,201.98,in-store,False
ORD-00570,2023-03-19,Sunday,gardenias,walk-in,2,41.25,in-store,False
ORD-00571,2023-03-19,Sunday,lilies,hospital,2,33.11,online,True
ORD-00572,2023-03-19,Sunday,roses,birthday,4,49.35,in-store,False
ORD-00573,2023-03-19,Sunday,orchids,walk-in,5,202.16,in-store,False
ORD-00574,2023-03-19,Sunday,lilies,sympathy,3,58.56,online,False
ORD-00575,2023-03-19,Sunday,lilies,corporate,8,161.04,online,True
ORD-00576,2023-03-19,Sunday,lilies,birthday,4,80.72,online,True
ORD-00577,2023-03-19,Sunday,roses,walk-in,6,69.06,in-store,True
ORD-00578,2023-03-19,Sunday,tulips,walk-in,6,94.48,in-store,False
ORD-00579,2023-03-19,Sunday,peonies,graduation,4,84.22,online,False
ORD-00580,2023-03-20,Monday,roses,walk-in,4,49.55,in-store,True
ORD-00581,2023-03-20,Monday,roses,walk-in,2,33.75,in-store,False
ORD-00582,2023-03-20,Monday,hydrangeas,sympathy,4,83.32,in-store,False
ORD-00583,2023-03-20,Monday,peonies,wedding,20,424.24,online,False
ORD-00584,2023-03-20,Monday,lilies,sympathy,3,46.23,in-store,False
ORD-00585,2023-03-20,Monday,ferns,hospital,5,69.48,online,False
ORD-00586,2023-03-20,Monday,gardenias,sympathy,5,107.56,in-store,False
ORD-00587,2023-03-20,Monday,roses,walk-in,1,15.16,in-store,False
ORD-00588,2023-03-21,Tuesday,ferns,walk-in,3,25.82,in-store,True
ORD-00589,2023-03-21,Tuesday,ferns,corporate,5,72.26,online,False
ORD-00590,2023-03-21,Tuesday,ferns,walk-in,4,57.47,in-store,False
ORD-00591,2023-03-21,Tuesday,hydrangeas,anniversary,2,50.16,in-store,True
ORD-00592,2023-03-21,Tuesday,gardenias,wedding,10,199.09,online,True
ORD-00593,2023-03-21,Tuesday,lilies,birthday,3,77.33,online,True
ORD-00594,2023-03-21,Tuesday,orchids,Valentine's Day,12,419.62,in-store,False
ORD-00595,2023-03-21,Tuesday,lilies,birthday,3,59.59,in-store,False
ORD-00596,2023-03-22,Wednesday,hydrangeas,corporate,10,208.4,online,True
ORD-00597,2023-03-22,Wednesday,roses,corporate,10,113.55,in-store,False
ORD-00598,2023-03-22,Wednesday,hydrangeas,birthday,4,110.17,in-store,True
ORD-00599,2023-03-22,Wednesday,lilies,walk-in,2,32.05,in-store,False
ORD-00600,2023-03-22,Wednesday,roses,birthday,6,69.4,in-store,False
ORD-00601,2023-03-22,Wednesday,tulips,Mother's Day,12,207.02,in-store,False
ORD-00602,2023-03-22,Wednesday,roses,sympathy,4,44.04,in-store,False
ORD-00603,2023-03-23,Thursday,tulips,birthday,3,50.06,in-store,True
ORD-00604,2023-03-23,Thursday,gardenias,walk-in,6,94.96,in-store,True
ORD-00605,2023-03-23,Thursday,tulips,hospital,4,62.5,online,True
ORD-00606,2023-03-23,Thursday,lilies,walk-in,2,36.81,in-store,False
ORD-00607,2023-03-23,Thursday,gardenias,sympathy,1,14.47,in-store,False
ORD-00608,2023-03-23,Thursday,orchids,walk-in,2,83.45,in-store,False
ORD-00609,2023-03-23,Thursday,roses,graduation,2,21.2,online,False
ORD-00610,2023-03-24,Friday,orchids,corporate,6,175.58,in-store,False
ORD-00611,2023-03-24,Friday,tulips,walk-in,5,59.53,in-store,False
ORD-00612,2023-03-24,Friday,hydrangeas,anniversary,2,50.94,in-store,False
ORD-00613,2023-03-24,Friday,orchids,walk-in,5,181.63,online,True
ORD-00614,2023-03-24,Friday,peonies,walk-in,6,140.2,in-store,False
ORD-00615,2023-03-24,Friday,hydrangeas,corporate,10,273.19,online,True
ORD-00616,2023-03-25,Saturday,peonies,hospital,3,59.37,in-store,False
ORD-00617,2023-03-25,Saturday,tulips,anniversary,3,39.2,online,True
ORD-00618,2023-03-25,Saturday,tulips,walk-in,2,24.14,in-store,False
ORD-00619,2023-03-25,Saturday,roses,sympathy,2,28.2,in-store,False
ORD-00620,2023-03-25,Saturday,hydrangeas,birthday,5,165.07,online,True
ORD-00621,2023-03-25,Saturday,gardenias,hospital,3,58.52,in-store,False
ORD-00622,2023-03-25,Saturday,roses,corporate,10,100.6,online,True
ORD-00623,2023-03-25,Saturday,roses,walk-in,2,29.88,in-store,True
ORD-00624,2023-03-25,Saturday,tulips,birthday,3,55.42,in-store,False
ORD-00625,2023-03-25,Saturday,gardenias,walk-in,6,91.48,in-store,False
ORD-00626,2023-03-25,Saturday,gardenias,walk-in,5,95.35,in-store,False
ORD-00627,2023-03-25,Saturday,peonies,hospital,4,72.79,online,True
ORD-00628,2023-03-25,Saturday,roses,Valentine's Day,18,206.1,online,True
ORD-00629,2023-03-25,Saturday,hydrangeas,wedding,6,160.08,in-store,False
ORD-00630,2023-03-25,Saturday,roses,walk-in,4,44.62,in-store,True
ORD-00631,2023-03-25,Saturday,roses,hospital,1,14.63,online,True
ORD-00632,2023-03-26,Sunday,roses,walk-in,1,14.89,online,True
ORD-00633,2023-03-26,Sunday,orchids,walk-in,4,169.6,in-store,False
ORD-00634,2023-03-26,Sunday,sunflowers,hospital,5,59.27,online,True
ORD-00635,2023-03-26,Sunday,ferns,walk-in,3,31.82,in-store,True
ORD-00636,2023-03-26,Sunday,tulips,walk-in,4,58.22,online,True
ORD-00637,2023-03-26,Sunday,roses,walk-in,2,22.54,in-store,False
ORD-00638,2023-03-26,Sunday,roses,birthday,1,15.98,in-store,False
ORD-00639,2023-03-26,Sunday,hydrangeas,corporate,8,217.81,online,True
ORD-00640,2023-03-26,Sunday,orchids,walk-in,2,73.91,in-store,True
ORD-00641,2023-03-26,Sunday,hydrangeas,anniversary,3,69.95,online,True
ORD-00642,2023-03-26,Sunday,orchids,sympathy,2,76.24,in-store,False
ORD-00643,2023-03-26,Sunday,peonies,walk-in,5,99.66,in-store,False
ORD-00644,2023-03-26,Sunday,hydrangeas,wedding,8,247.7,online,True
ORD-00645,2023-03-27,Monday,hydrangeas,walk-in,6,174.38,in-store,False
ORD-00646,2023-03-27,Monday,peonies,walk-in,2,45.39,in-store,False
ORD-00647,2023-03-27,Monday,lilies,walk-in,3,60.96,online,True
ORD-00648,2023-03-27,Monday,tulips,walk-in,3,42.72,in-store,False
ORD-00649,2023-03-27,Monday,ferns,walk-in,3,33.48,in-store,False
ORD-00650,2023-03-27,Monday,hydrangeas,sympathy,2,64.38,in-store,False
ORD-00651,2023-03-27,Monday,tulips,birthday,4,72.97,in-store,False
